Marital status,Age,Income,Settlement size,Occupation_Skilled employee/Official,Occupation_Unemployed,Sex_Male,Education_High school,Education_University
2,0.3740904742287218,0.9075440078839061,1,0,0,1,1,0
1,-1.3229700877524195,0.035548406155927366,1,1,0,1,1,0
2,0.910004335906977,0.19808258848254448,0,1,0,1,1,0
2,-0.0725044105031575,-5.752094818429176e-07,0,1,0,1,1,0
1,0.016814566443218378,-5.752094818429176e-07,0,0,1,1,1,0
2,1.3565992206388564,0.13629439121809028,0,1,0,1,1,0
1,-1.3229700877524195,-0.5374175287924328,1,0,0,1,1,0
2,1.0886422897997288,1.0162247776666318,1,1,0,1,1,0
2,1.0886422897997288,0.6334358671219394,0,1,0,1,1,0
2,2.5177459209417425,0.8147614529745102,1,0,1,1,0,1
1,0.8206853589606011,-0.1073636551108144,0,1,0,1,0,1
2,-0.0725044105031575,-5.752094818429176e-07,0,0,0,1,1,0
1,-1.2336511108060437,-0.5717347565730615,0,1,0,1,1,0
2,0.7313663820142253,0.05900901513116519,1,0,1,1,1,0
2,1.4459181975852322,1.1167129538389569,1,1,0,1,1,0
2,1.0886422897997288,-5.752094818429176e-07,0,1,0,1,1,0
2,-0.2511423643959092,0.5532859478145946,0,1,0,1,1,0
1,-0.0725044105031575,0.07628221075029633,1,1,0,1,1,0
1,2.5177459209417425,0.9830247217419668,1,1,0,1,0,1
2,1.9818320592634875,-5.752094818429176e-07,0,0,1,1,1,0
1,-1.055013156913292,-5.752094818429176e-07,0,0,1,1,1,0
2,0.3740904742287218,-0.12606912234015544,0,0,1,1,1,0
2,1.1779612667461046,-0.047580638100654035,0,0,0,1,1,0
2,-0.4297803182886609,0.534924225771704,0,1,0,1,1,0
2,0.910004335906977,-5.752094818429176e-07,0,1,0,1,1,0
2,0.910004335906977,-0.3911825973900041,1,1,0,1,1,0
2,1.1779612667461046,0.038957212588226875,1,1,0,1,1,0
2,-0.6084182721814126,0.44036565406564765,1,0,1,1,1,0
2,0.10613354338959424,-0.16270663012932415,0,1,0,1,1,0
2,-0.2511423643959092,0.8910728843664926,1,0,0,1,1,0
2,2.5177459209417425,1.4367110769920481,0,1,0,1,0,1
2,-0.0725044105031575,-0.05568729541444195,0,1,0,1,1,0
2,0.3740904742287218,-0.2933298009804651,0,1,0,1,1,0
2,-0.7870562260741644,-0.8472751689452381,2,0,1,0,1,0
2,2.249788990102615,-0.1988571655710215,2,0,1,0,0,1
1,-0.6084182721814126,-0.5768909343698171,1,1,0,0,1,0
2,-0.2511423643959092,-0.30773845337917655,2,1,0,0,1,0
2,1.8031941053707357,0.5498484959500909,2,0,1,0,0,1
1,-0.7870562260741644,0.09106325376766229,1,1,0,0,1,0
1,-1.2336511108060437,-5.752094818429176e-07,2,1,0,0,1,0
1,-1.5016080416451714,-0.6047915853367055,2,1,0,0,1,0
1,-0.6977372491277886,-0.8349576330974331,1,1,0,0,1,0
1,-1.055013156913292,-0.28917621331085647,1,1,0,0,1,0
1,-0.7870562260741644,-1.5236797595829557,2,0,1,0,1,0
1,-0.5190992952350368,0.2024366941775825,1,1,0,0,1,0
2,-0.8763752030205403,-1.0219836599586392,2,0,1,0,1,0
1,-0.8763752030205403,0.10492764295449392,2,1,0,0,1,0
1,-1.144332133859668,-0.7421464327558329,1,1,0,0,1,0
1,-0.6977372491277886,-0.6923606715849375,2,1,0,0,1,0
1,2.5177459209417425,-5.752094818429176e-07,2,1,0,0,0,0
1,-0.7870562260741644,-0.3651438995163885,1,1,0,0,1,0
1,-0.34046134134228506,-5.752094818429176e-07,2,1,0,0,1,0
2,-1.055013156913292,-0.36580274445708505,2,0,1,0,1,0
1,-0.6977372491277886,-0.12669932184864777,1,1,0,0,1,0
2,1.0886422897997288,-5.752094818429176e-07,2,0,1,0,0,1
1,-0.34046134134228506,0.5408251848057686,1,1,0,0,1,0
1,-0.9656941799669161,-0.7492791453746781,2,1,0,0,1,0
1,1.8925130823171115,-1.6680240924599075,2,0,1,0,0,1
1,-0.6977372491277886,-5.752094818429176e-07,2,1,0,0,1,0
1,-1.055013156913292,0.07487858457229066,1,1,0,0,1,0
1,-0.9656941799669161,-1.670745408519306,2,0,1,0,1,0
2,-0.4297803182886609,-0.8864334747683762,2,0,1,0,1,0
2,0.016814566443218378,-0.47368144213809316,1,1,0,0,1,0
1,1.2672802436924804,0.7840535496516103,2,1,0,0,0,1
1,1.9818320592634875,-5.752094818429176e-07,1,0,1,0,0,1
1,-0.7870562260741644,-0.3523393913211122,1,0,1,0,1,0
1,1.0886422897997288,-0.1144963677296596,2,0,1,0,0,1
0,-1.2336511108060437,-0.9813357916608828,2,1,0,0,1,0
1,0.3740904742287218,-5.752094818429176e-07,2,0,1,0,1,0
0,-0.34046134134228506,0.034259361706738475,2,1,0,0,1,0
2,-0.9656941799669161,-0.7733985992906125,2,0,1,0,1,0
1,-0.7870562260741644,-5.752094818429176e-07,2,0,1,0,1,0
1,0.016814566443218378,-0.9232715005829742,2,0,1,0,1,0
1,-1.144332133859668,0.2543708627637927,2,1,0,0,1,0
1,-0.34046134134228506,-0.31246494969286914,1,1,0,0,1,0
1,-0.9656941799669161,-0.21332310883414127,1,1,0,0,1,0
1,0.910004335906977,0.47273499245639095,2,0,1,0,0,1
1,-1.3229700877524195,-0.35672214244835443,1,1,0,0,1,0
2,-0.6084182721814126,-0.47855116561280675,2,1,0,0,1,0
1,-0.4297803182886609,-0.7751746160872728,2,0,1,0,1,0
2,-0.8763752030205403,-0.39166956973747546,2,0,1,0,1,0
1,-1.144332133859668,-0.21495589846978055,1,1,0,0,1,0
2,0.1954525203359701,-0.49777225062182334,1,1,0,0,1,0
2,-0.0725044105031575,-0.998322532957972,2,0,1,0,1,0
1,-0.7870562260741644,-0.5577271402252089,1,1,0,0,1,0
1,-1.2336511108060437,0.3212006560961857,1,1,0,0,1,0
1,1.4459181975852322,-5.752094818429176e-07,2,1,0,0,0,1
1,-1.5016080416451714,-0.5933334124550265,1,1,0,0,1,0
1,-1.144332133859668,-5.752094818429176e-07,2,1,0,0,1,0
2,0.5527284281214736,-0.278520112530895,2,1,0,0,1,0
1,-0.7870562260741644,-0.39490650357654977,1,1,0,0,1,0
1,0.28477149728234596,-0.8756055013951896,2,0,1,0,0,1
1,1.2672802436924804,-5.752094818429176e-07,1,1,0,0,0,1
1,0.016814566443218378,0.3833612439792945,2,1,0,0,1,0
1,0.016814566443218378,-0.12601183147574704,1,1,0,0,1,0
0,-0.7870562260741644,-1.5661036446773724,2,0,1,0,1,0
1,-0.5190992952350368,-0.04554681241415601,2,1,0,0,1,0
2,-1.2336511108060437,-1.6212461016704527,2,0,1,0,1,0
1,-0.7870562260741644,0.06923543442806372,2,1,0,0,1,0
2,-0.4297803182886609,0.6613938089532363,1,0,0,0,1,0
1,-0.6084182721814126,-0.5922735314634712,0,1,0,0,1,0
2,-0.16182338744953334,-2.391092092158263,2,0,1,0,1,0
2,-0.2511423643959092,-1.3834890143756127,2,0,1,0,1,0
1,-0.8763752030205403,-0.15053232144254017,2,1,0,0,1,0
1,0.016814566443218378,0.7865743476855798,1,1,0,0,1,0
1,-0.8763752030205403,-1.888765793025454,2,0,1,0,1,0
1,0.28477149728234596,-1.1520625675979004,2,0,1,0,1,0
1,0.7313663820142253,-1.2129914018962287,2,0,1,0,0,1
1,0.910004335906977,-0.6220361355236325,2,0,1,0,0,1
1,0.016814566443218378,-5.752094818429176e-07,2,0,1,0,1,0
2,-0.8763752030205403,0.0327984446643244,2,1,0,0,1,0
0,-1.2336511108060437,-0.8270801392412788,1,1,0,0,1,0
2,1.0886422897997288,-0.4411115857219205,2,0,1,0,0,1
1,-0.7870562260741644,-0.5449226320299325,2,1,0,0,1,0
2,0.016814566443218378,-1.7767335076748372,2,0,1,0,1,0
1,-0.7870562260741644,-0.10094707829707414,1,1,0,0,1,0
1,0.016814566443218378,-0.36554493556724726,1,1,0,0,1,0
1,-0.4297803182886609,0.23669663109380282,2,1,0,0,1,0
2,-1.3229700877524195,0.12134147560749914,2,1,0,0,1,0
1,-0.8763752030205403,-5.752094818429176e-07,1,1,0,0,1,0
2,-1.055013156913292,-0.4566374099765956,2,1,0,0,1,0
2,-0.6084182721814126,-0.6310021558035463,2,1,0,0,1,0
1,-0.34046134134228506,0.19590553563502547,2,1,0,0,1,0
1,0.8206853589606011,-1.0059422179242885,2,0,1,0,0,1
1,1.9818320592634875,-0.46460084012936254,2,0,1,0,0,1
1,-0.9656941799669161,-0.8699337058187584,2,1,0,0,1,0
1,2.5177459209417425,0.4316287972433674,2,1,0,0,0,0
1,1.535237174531608,-5.752094818429176e-07,2,0,1,0,0,1
1,-1.055013156913292,0.10776354074270948,2,1,0,0,1,0
2,-1.4122890646987956,-0.8296295827074524,2,0,1,0,1,0
1,2.5177459209417425,0.3727624340637414,2,0,1,0,0,0
1,-0.4297803182886609,-0.04692179315995749,1,1,0,0,1,0
1,0.016814566443218378,-2.280921759900919,2,0,1,0,1,0
1,0.016814566443218378,0.2598707857469987,2,0,1,0,1,0
1,-0.9656941799669161,-0.20378417991014347,2,1,0,0,1,0
2,0.4634094511750977,0.36949685479246286,2,1,0,0,1,0
1,-0.5190992952350368,-0.38258896772874484,1,1,0,0,1,0
1,-0.34046134134228506,0.3047295325787721,1,1,0,0,1,0
0,-0.6084182721814126,0.15436965893893895,2,0,1,0,1,0
2,-0.7870562260741644,-1.18331473413268,2,0,1,0,1,0
1,-0.34046134134228506,-5.752094818429176e-07,2,1,0,0,1,0
1,-0.9656941799669161,-1.2904200051441748,2,0,1,0,1,0
2,-1.055013156913292,-0.30189478520952023,2,1,0,0,1,0
1,2.4284269439953667,-0.9727708074318278,2,0,1,0,0,1
2,0.5527284281214736,-0.20172170879144125,2,0,1,0,0,1
1,-1.2336511108060437,-5.752094818429176e-07,2,0,1,0,1,0
1,0.910004335906977,0.6662062415635415,1,1,0,0,0,1
1,-1.055013156913292,-5.752094818429176e-07,1,1,0,0,1,0
2,-0.5190992952350368,0.5510229586704629,1,1,0,0,1,0
2,0.7313663820142253,-0.3324308159391948,2,0,1,0,0,1
2,0.016814566443218378,-5.752094818429176e-07,2,1,0,0,1,0
0,-0.7870562260741644,-0.6668662369232017,2,1,0,0,1,0
1,-0.7870562260741644,0.6092877677738009,1,1,0,0,1,0
1,-0.16182338744953334,-0.28106955599706857,1,1,0,0,1,0
1,-1.5909270185915472,-0.6442649909140898,1,1,0,0,1,0
1,-0.9656941799669161,-0.5915001047939579,1,1,0,0,1,0
1,-1.3229700877524195,-1.6194414394415884,2,0,1,0,1,0
1,-0.8763752030205403,-0.10151998694115809,1,1,0,0,1,0
1,-0.7870562260741644,0.32397926301999286,1,0,0,0,1,0
2,-0.9656941799669161,0.45325609855753657,1,1,0,0,1,0
2,2.5177459209417425,0.308482084197522,2,1,0,0,0,0
1,-0.9656941799669161,-0.4631972139513568,1,1,0,0,1,0
1,0.6420474050678494,-5.752094818429176e-07,2,1,0,0,0,1
1,-0.0725044105031575,0.5005210616944626,1,1,0,0,1,0
2,2.5177459209417425,-1.4413527874280918,2,0,1,0,0,0
2,-0.0725044105031575,-1.4752689791578617,2,0,1,0,1,0
1,0.016814566443218378,-0.4155312147635721,2,1,0,0,1,0
2,-0.6084182721814126,-1.207520124345227,2,0,1,0,1,0
1,-1.2336511108060437,-0.2691817016323266,2,0,1,0,1,0
2,-0.8763752030205403,-0.1346627520014147,1,1,0,0,1,0
1,0.016814566443218378,-0.7880077697147533,2,0,1,0,1,0
1,-0.0725044105031575,-0.36445640914348776,1,1,0,0,1,0
1,-0.6977372491277886,-0.09937157952584327,1,1,0,0,1,0
1,-1.055013156913292,-0.5585578577591306,2,1,0,0,1,0
1,-0.16182338744953334,-5.752094818429176e-07,2,0,1,0,1,0
1,-0.9656941799669161,-5.752094818429176e-07,2,1,0,0,1,0
0,1.624556151477984,-1.957915866366387,2,0,1,0,0,1
2,0.910004335906977,-0.4434605111626647,2,0,1,0,0,1
1,0.5527284281214736,-1.9846993454773116,2,0,1,0,1,0
2,0.8206853589606011,0.19347067389766867,2,0,1,0,0,1
2,1.0886422897997288,-0.2867127061412955,2,0,1,0,0,1
2,-1.3229700877524195,-0.5626255091321266,2,0,1,0,1,0
0,-0.4297803182886609,-5.752094818429176e-07,2,1,0,0,1,0
2,-0.0725044105031575,0.5014090700927928,1,1,0,0,1,0
1,0.016814566443218378,-5.752094818429176e-07,1,1,0,0,1,0
1,-0.34046134134228506,-0.5880626529294541,2,0,1,0,1,0
1,-0.8763752030205403,-0.3885758630594221,2,0,1,0,1,0
1,-0.16182338744953334,0.6613365180888279,2,1,0,0,1,0
1,2.5177459209417425,0.4389906733198462,1,1,0,0,0,1
1,1.2672802436924804,-0.7689012664345535,2,0,1,0,0,1
1,0.28477149728234596,-0.6489628417955782,2,1,0,0,1,0
2,1.4459181975852322,-5.752094818429176e-07,2,0,1,0,0,1
1,0.016814566443218378,-1.1199223926647908,2,0,1,0,1,0
0,-0.6084182721814126,-0.02271640294741053,2,1,0,0,1,0
1,0.016814566443218378,0.7161065844632537,1,1,0,0,1,0
1,0.016814566443218378,-0.9913903383645561,2,0,1,0,1,0
1,-0.7870562260741644,0.7201742358362497,1,1,0,0,1,0
1,0.016814566443218378,-5.752094818429176e-07,1,0,0,0,1,0
1,-0.8763752030205403,-5.752094818429176e-07,1,1,0,0,1,0
2,1.8925130823171115,-0.1975967665540368,1,1,0,0,0,1
2,-0.7870562260741644,-0.5635135175304568,2,0,1,0,1,0
1,1.9818320592634875,-0.3377302208969714,2,0,1,0,0,1
1,0.016814566443218378,-1.5972698749155394,2,0,1,0,1,0
1,1.1779612667461046,-0.0007167110145867826,2,1,0,0,0,1
1,0.6420474050678494,-5.752094818429176e-07,1,1,0,0,0,1
2,0.8206853589606011,-0.7989216793845526,2,0,1,0,0,1
1,-0.7870562260741644,-0.6193434648964379,2,0,1,0,1,0
1,-1.3229700877524195,-1.0866364004435132,2,0,1,0,1,0
1,1.624556151477984,0.14523176606579993,1,1,0,0,0,1
1,0.6420474050678494,-0.3296235635831835,2,0,1,0,0,1
2,-0.9656941799669161,-0.9929371917035829,2,1,0,0,1,0
2,1.8925130823171115,-0.28244453674287007,2,0,1,0,0,1
1,-0.8763752030205403,-0.5649171437084625,1,1,0,0,1,0
2,-0.5190992952350368,-0.28006696586992164,2,1,0,0,1,0
2,1.9818320592634875,0.6233526749860618,2,0,1,0,0,1
1,-0.9656941799669161,0.044600362732453804,1,1,0,0,1,0
1,-1.144332133859668,0.53667159713616,2,1,0,0,1,0
2,-1.2336511108060437,-0.4297393491368541,2,1,0,0,1,0
1,-1.3229700877524195,-0.8472178780808297,2,1,0,0,1,0
1,-1.4122890646987956,-0.1371262591709757,1,1,0,0,1,0
1,-1.2336511108060437,-1.7266612921818998,2,0,1,0,1,0
2,-0.7870562260741644,0.1729032535750548,1,1,0,0,1,0
2,-1.055013156913292,-1.1286878949192751,2,0,1,0,1,0
1,-1.144332133859668,0.09719337625936057,2,1,0,0,1,0
1,-0.8763752030205403,-0.506709625469533,1,1,0,0,1,0
2,-0.6977372491277886,-0.5237536576310305,2,1,0,0,1,0
1,2.5177459209417425,0.6315739140286666,2,1,0,0,0,0
1,-0.8763752030205403,-0.42389568096719776,1,1,0,0,1,0
1,-0.4297803182886609,-0.4043881416361392,1,1,0,0,1,0
2,-0.6977372491277886,-5.752094818429176e-07,2,0,1,0,1,0
1,-0.9656941799669161,-0.07086937448266667,1,1,0,0,1,0
2,1.1779612667461046,-0.05259358873638861,2,0,1,0,0,1
0,-0.2511423643959092,0.4591284121593971,1,1,0,0,1,0
2,-0.7870562260741644,-0.6599913331941942,2,1,0,0,1,0
1,2.071151036209863,-1.6651881946716918,2,0,1,0,0,1
1,-0.6977372491277886,0.09352676093722329,2,1,0,0,1,0
1,-1.055013156913292,-5.752094818429176e-07,1,1,0,0,1,0
1,-0.8763752030205403,-1.535023350735818,2,0,1,0,1,0
2,-0.2511423643959092,-1.0542384166205656,2,0,1,0,1,0
2,0.10613354338959424,-0.3635970461773618,1,1,0,0,1,0
1,0.910004335906977,0.9638609275973586,2,1,0,0,0,1
1,2.339107967048991,0.5713612155354433,1,0,1,0,0,1
2,-0.8763752030205403,-0.56803949581872,2,0,1,0,1,0
1,1.1779612667461046,-5.752094818429176e-07,2,0,1,0,0,1
1,-0.9656941799669161,-0.8851730757513915,2,0,1,0,1,0
1,0.10613354338959424,0.1468645557014392,2,0,1,0,1,0
2,-0.4297803182886609,0.11108641087839641,2,1,0,0,1,0
2,-0.9656941799669161,-0.7650054876547826,2,0,1,0,1,0
1,-1.3229700877524195,-5.752094818429176e-07,2,0,1,0,1,0
1,-0.7870562260741644,-1.0849463199434655,2,0,1,0,1,0
1,-0.6084182721814126,0.18656712473645704,1,1,0,0,1,0
1,-0.5190992952350368,-0.4842802520536463,1,1,0,0,1,0
1,-0.8763752030205403,-0.11985306355184455,1,1,0,0,1,0
1,0.3740904742287218,-5.752094818429176e-07,2,0,1,0,0,1
1,-1.144332133859668,-0.42587221578928736,1,1,0,0,1,0
1,-0.4297803182886609,-0.6966861318477714,1,1,0,0,1,0
1,-0.6084182721814126,-0.9041363518705703,2,0,1,0,1,0
2,-1.2336511108060437,-0.47138980756175736,2,0,1,0,1,0
1,-0.8763752030205403,-0.3256418485068,1,1,0,0,1,0
2,0.28477149728234596,-5.752094818429176e-07,1,1,0,0,1,0
2,-0.0725044105031575,-1.0135046120261968,2,0,1,0,1,0
1,-0.8763752030205403,-0.7013553372970556,1,1,0,0,1,0
1,-0.6977372491277886,0.38338988941149865,1,1,0,0,1,0
1,0.016814566443218378,0.35864023598707195,2,1,0,0,0,1
1,-1.2336511108060437,-0.7023865728564067,1,1,0,0,1,0
1,-0.8763752030205403,-0.3199414074981647,2,1,0,0,1,0
2,0.4634094511750977,-0.19224007073185184,2,1,0,0,1,0
0,-0.6084182721814126,-5.752094818429176e-07,1,1,0,0,1,0
2,0.5527284281214736,-5.752094818429176e-07,2,0,1,0,0,1
1,1.2672802436924804,-5.752094818429176e-07,1,1,0,0,0,1
1,-0.2511423643959092,0.38127012742838806,2,1,0,0,1,0
1,-0.6977372491277886,-0.10713449165318083,1,1,0,0,1,0
1,-0.7870562260741644,-1.4723184996408294,2,0,1,0,1,0
1,-0.7870562260741644,0.10859425827663122,2,1,0,0,1,0
2,-0.6977372491277886,-1.6141706799160158,2,0,1,0,1,0
1,-1.055013156913292,0.0647381015720047,1,1,0,0,1,0
2,-0.6977372491277886,0.6078841415957952,1,0,0,0,1,0
1,-0.34046134134228506,-0.5988333354382324,2,1,0,0,1,0
2,-0.34046134134228506,-2.138152925795198,2,0,1,0,1,0
2,-0.5190992952350368,-5.752094818429176e-07,2,0,1,0,1,0
1,-0.6084182721814126,-0.23603893657206995,2,1,0,0,1,0
1,0.10613354338959424,0.7134998501326717,1,1,0,0,1,0
1,-1.055013156913292,-2.0212222715376638,2,0,1,0,1,0
1,0.016814566443218378,-1.2803368130082973,2,0,1,0,1,0
0,0.3740904742287218,-5.752094818429176e-07,2,0,1,0,0,1
1,1.3565992206388564,-5.752094818429176e-07,2,0,1,0,0,1
1,-0.2511423643959092,-0.3845368571186303,2,0,1,0,1,0
2,-0.4297803182886609,-0.06476789742317259,2,1,0,0,1,0
1,-0.6084182721814126,-0.6445514452361317,1,1,0,0,1,0
2,1.0886422897997288,-0.31613156501500644,2,0,1,0,0,1
1,0.016814566443218378,-0.7255034366451941,2,1,0,0,1,0
2,-0.6977372491277886,-1.797558736887289,2,0,1,0,1,0
1,-1.144332133859668,-0.3167331190912946,1,1,0,0,1,0
1,-0.34046134134228506,-0.2594709001151036,1,1,0,0,1,0
1,-0.16182338744953334,0.20117629516059782,2,1,0,0,1,0
2,-1.144332133859668,-0.13557940583194902,2,1,0,0,1,0
1,-0.9656941799669161,-5.752094818429176e-07,1,1,0,0,1,0
2,-0.9656941799669161,-0.4450360099338956,2,1,0,0,1,0
1,-0.7870562260741644,-0.45159581390865683,1,1,0,0,1,0
1,-0.6084182721814126,-5.752094818429176e-07,2,1,0,0,1,0
1,0.910004335906977,-1.1180890850037222,2,0,1,0,0,1
1,2.249788990102615,-0.6495071050074579,2,0,1,0,0,1
1,-0.9656941799669161,-0.6966001955511588,2,1,0,0,1,0
1,2.5177459209417425,0.2240353500595475,2,1,0,0,0,0
1,0.016814566443218378,-0.5298837801227289,2,0,1,0,0,1
1,-1.3229700877524195,0.1654840866341676,2,1,0,0,1,0
2,-1.5016080416451714,-0.8307181091312119,2,0,1,0,1,0
1,2.5177459209417425,0.2323425253987648,2,0,1,0,0,0
1,-0.4297803182886609,-0.2919548202346637,1,1,0,0,1,0
1,-0.7870562260741644,-2.348496334470621,2,0,1,0,1,0
1,0.10613354338959424,0.25193600102643593,2,0,1,0,1,0
1,-0.7870562260741644,-0.14912869526453448,2,1,0,0,1,0
2,0.016814566443218378,0.28906048116307603,2,1,0,0,1,0
0,0.016814566443218378,-0.48843383972325494,1,1,0,0,1,0
0,-0.4297803182886609,0.5177656118813896,1,1,0,0,1,0
1,-0.6084182721814126,0.06680057269070692,2,0,1,0,1,0
2,-0.6977372491277886,-5.752094818429176e-07,2,0,1,0,1,0
1,-0.16182338744953334,0.14663539224380562,2,1,0,0,1,0
0,-0.8763752030205403,-5.752094818429176e-07,2,0,1,0,1,0
2,-1.3229700877524195,-0.349560784397305,2,1,0,0,1,0
0,2.4284269439953667,-1.074146992002483,2,0,1,0,0,1
2,0.1954525203359701,-5.752094818429176e-07,2,0,1,0,0,1
1,-1.4122890646987956,-0.19364369690985753,2,0,1,0,1,0
0,0.7313663820142253,0.6620240084617286,1,1,0,0,0,1
1,-0.4297803182886609,-0.46285346876490646,1,1,0,0,1,0
2,-0.2511423643959092,0.5240103161019046,1,1,0,0,1,0
1,1.1779612667461046,-0.3801827514235922,2,0,1,0,0,1
2,-0.8763752030205403,-0.3411390273292709,2,1,0,0,1,0
1,-0.6977372491277886,-0.7003241017377044,2,1,0,0,1,0
1,-0.5190992952350368,0.5855407044765211,1,1,0,0,1,0
1,0.016814566443218378,-0.45824155418003065,1,1,0,0,1,0
1,-0.7870562260741644,-1.8960703782375243,2,0,1,0,1,0
2,-1.144332133859668,-0.3515086737871904,2,1,0,1,1,0
2,-0.4297803182886609,-0.18547974873166123,2,1,0,1,1,0
1,-0.7870562260741644,-5.752094818429176e-07,2,1,0,0,1,0
1,-0.9656941799669161,0.16640074046470194,2,1,0,0,1,0
1,-1.144332133859668,-1.5835200674575245,2,0,1,0,1,0
0,-0.7870562260741644,-1.5316145443035185,2,0,1,1,1,0
2,0.1954525203359701,-1.5001905051755138,2,0,1,0,1,0
2,0.7313663820142253,-0.19238329789287284,2,0,1,1,1,0
1,0.5527284281214736,-5.752094818429176e-07,2,0,1,0,1,0
1,-0.9656941799669161,-5.752094818429176e-07,2,0,1,0,1,0
1,0.3740904742287218,-1.2944590110849665,2,0,1,1,1,0
1,-1.055013156913292,-0.10767875486506058,2,0,1,0,1,0
2,0.28477149728234596,-5.752094818429176e-07,2,0,1,0,1,0
2,-1.055013156913292,-5.752094818429176e-07,2,0,1,1,1,0
2,1.2672802436924804,-0.03334385829516783,2,1,0,0,1,0
1,-0.6977372491277886,0.07851655446222375,2,0,1,0,1,0
1,0.016814566443218378,-1.1063731032322053,2,0,1,0,1,0
2,0.016814566443218378,-0.42146081922984097,2,1,0,1,1,0
1,0.3740904742287218,-0.9620001249230494,2,0,1,0,1,0
2,-0.4297803182886609,-1.2560454864991377,2,0,1,0,1,0
1,-0.7870562260741644,-1.520958443523557,2,0,1,1,1,0
1,-0.0725044105031575,-0.7756329430025399,2,0,1,0,1,0
2,1.3565992206388564,0.11317752742930283,2,0,1,1,1,0
2,-0.8763752030205403,-5.752094818429176e-07,2,0,1,0,1,0
2,-0.2511423643959092,-0.9452998379480022,2,0,1,1,1,0
1,-0.7870562260741644,-0.8000102058083121,2,0,1,0,1,0
2,0.1954525203359701,-1.0306059350521026,2,0,1,1,1,0
2,-0.5190992952350368,-0.3877451455255004,2,1,0,0,1,0
2,-0.6977372491277886,-0.20109150928294892,2,1,0,1,1,0
2,-1.144332133859668,-5.752094818429176e-07,2,0,1,1,1,0
0,-1.144332133859668,-5.752094818429176e-07,2,0,1,0,1,0
1,-0.8763752030205403,-5.752094818429176e-07,2,1,0,0,1,0
1,-1.3229700877524195,-0.7960571361641328,2,0,1,0,1,0
2,0.016814566443218378,-1.2871830713051005,2,0,1,0,1,0
1,-1.055013156913292,-1.5618927661433553,2,0,1,0,1,0
2,0.4634094511750977,0.004439466782168783,2,1,0,1,1,0
2,0.5527284281214736,0.020452263384315234,2,1,0,1,1,0
2,-0.7870562260741644,-1.34539058954403,2,0,1,1,1,0
1,0.3740904742287218,-1.224621447371133,2,0,1,1,1,0
1,-0.16182338744953334,-0.829285837521002,2,0,1,0,1,0
2,0.3740904742287218,-0.45337183070531706,2,0,1,1,1,0
2,-0.2511423643959092,-0.5896954425650934,2,1,0,1,1,0
2,1.1779612667461046,-0.6428327193038799,2,0,1,0,1,0
2,-0.6977372491277886,-1.098667481969276,2,0,1,1,1,0
1,-0.8763752030205403,-0.3530268816940129,2,1,0,0,1,0
2,0.3740904742287218,-0.6194294011930505,2,0,1,0,1,0
2,0.9993233128533529,-0.7162509620432383,2,0,1,1,1,0
1,0.4634094511750977,0.22718634760200923,2,1,0,0,1,0
1,0.016814566443218378,-0.7421177873236288,2,0,1,0,1,0
1,0.10613354338959424,-0.8426632543603623,2,0,1,0,1,0
2,-0.4297803182886609,0.013949750273962383,2,1,0,1,1,0
2,-0.0725044105031575,-0.28854601380236417,2,1,0,1,1,0
2,-0.0725044105031575,0.12197167511599148,2,1,0,1,1,0
1,-0.6084182721814126,-1.2910788500848713,2,0,1,0,1,0
2,0.10613354338959424,-5.752094818429176e-07,2,1,0,0,1,0
2,0.10613354338959424,-5.752094818429176e-07,2,0,1,1,1,0
1,-0.8763752030205403,-0.940487405337697,2,0,1,0,1,0
1,-0.6977372491277886,-1.1827704709208002,2,0,1,0,1,0
1,-1.144332133859668,-0.9103524106588812,2,0,1,0,1,0
2,0.1954525203359701,-0.4613066154258798,2,1,0,1,1,0
1,-0.5190992952350368,-0.5705889392848936,2,1,0,0,1,0
2,0.8206853589606011,-0.36795115187239985,2,1,0,0,1,0
2,-1.055013156913292,-1.0277127463994786,2,0,1,1,1,0
2,-0.0725044105031575,-0.21509912563080152,2,1,0,0,1,0
1,0.4634094511750977,-0.12432175097569938,2,1,0,0,1,0
1,-0.5190992952350368,-0.39058104331371596,2,1,0,1,1,0
1,-0.5190992952350368,0.031366173054114516,2,1,0,0,1,0
1,-0.8763752030205403,-0.7927056205962417,2,0,1,0,1,0
1,-0.9656941799669161,-0.936562981125722,2,0,1,0,1,0
1,-1.144332133859668,-1.4226186747665466,2,0,1,0,1,0
1,-0.7870562260741644,-1.000814685559737,2,1,0,0,1,0
2,-0.8763752030205403,-1.4129938095459362,2,0,1,0,1,0
2,-0.9656941799669161,-0.4731085334940092,2,0,1,1,1,0
1,-0.7870562260741644,-0.7243003284926178,2,1,0,1,1,0
2,0.5527284281214736,-1.1491407335130723,2,0,1,0,1,0
2,-0.0725044105031575,-0.9664974577791084,2,0,1,1,1,0
1,-0.9656941799669161,-5.752094818429176e-07,2,0,1,0,1,0
1,-0.8763752030205403,-1.0669856339514336,1,0,1,0,1,0
2,0.1954525203359701,0.22538168537314476,2,1,0,1,1,0
2,-0.6977372491277886,-1.3567341806968922,2,0,1,0,1,0
1,-0.2511423643959092,-0.22930726000408352,2,1,0,1,1,0
2,0.3740904742287218,-0.7321205314843637,2,0,1,0,1,0
0,-1.144332133859668,-0.5508235910639973,2,1,0,0,1,0
